,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
IR,2.36419532761266,0.5783228948214711,-0.23718215117352398,-0.10470081752816454,0.0696642337103114,-8.141554461486422
SR,4.07287755784268,0.9477413065441994,-0.3778162370911832,-0.1658634691183971,0.11407951222202034,-8.942803774849343
RTN,100.55695534796746,11.347188644746382,-12.371860690221453,-7.8671204321174315,-2.9459162586049246,-48.9255403758968
STD,24.948469182082977,20.060486784425002,22.497526486955298,18.678168879486574,14.23029404207549,8.198402343279291
