,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-08-27,1.2417941093630898,1.0192414406779662,0.7542690207246352,1.0195140060105183,1.0,1.0
2018-08-28,1.246793798764854,1.0192414406779662,0.7551678962905095,1.0195140060105183,1.0,1.0
2018-08-29,1.2421692304116063,1.0192414406779662,0.7510199003650091,1.0195140060105183,1.0,1.0
2018-08-30,1.226432125558387,1.0192414406779662,0.7510199003650091,1.0033426907357685,1.0,1.0
2018-08-31,1.2124056343712286,1.0192414406779662,0.7431629034404152,1.0033426907357685,1.0,1.0
2018-09-03,1.2131441893869952,1.0139748006250575,0.7431629034404152,1.001594598858895,1.0,1.0
2018-09-04,1.2288498168507098,1.0139748006250575,0.7519773810090781,1.001594598858895,1.0,1.0
2018-09-05,1.2166266586589212,1.0139748006250575,0.7421192164929598,1.001594598858895,1.0,1.0
2018-09-06,1.214794256232594,1.0139748006250575,0.7396241220629397,1.001594598858895,1.0,1.0
2018-09-07,1.222676853418607,1.0125931138780906,0.7396241220629397,1.0033747408657352,1.0,1.0
2018-09-10,1.2041363734534296,0.998864421113357,0.7396241220629397,0.9835088488269007,1.0,1.0
2018-09-11,1.2078963069648103,0.9978609829446312,0.7396241220629397,0.9858701051119858,1.0,1.0
2018-09-12,1.2105588897017547,0.9993625766250285,0.7396241220629397,0.9866275151231888,1.0,1.0
2018-09-13,1.2220804808707957,1.0083294965992378,0.7396241220629397,0.9945940181905739,1.0,1.0
2018-09-14,1.2133050143659574,0.9978667082659121,0.7396241220629397,0.9840865399205965,1.0,1.0
2018-09-17,1.1956776203967827,0.9809818056953445,0.7396241220629397,0.9677121806880841,1.0,1.0
2018-09-18,1.2206790738839166,0.9948442950272588,0.7396241220629397,0.9835219657768277,1.0,1.0
2018-09-19,1.237472192114644,1.0066849101996234,0.7396241220629397,0.9932441684475823,1.0,1.0
2018-09-20,1.2398423607164628,1.003746258774312,0.7396241220629397,0.9900759209470318,1.0,1.0
2018-09-21,1.2583841632260626,1.0160194174503254,0.7396241220629397,1.0015125174608266,1.0,1.0
2018-09-25,1.2577692083375371,1.0174397851359367,0.7396241220629397,0.9974805887924503,1.0,1.0
2018-09-26,1.2651971615960815,1.0187689408796508,0.7396241220629397,1.0012332518708364,1.0,1.0
2018-09-27,1.2487998017466682,1.003616318273184,0.7396241220629397,0.9824993235803384,1.0,1.0
2018-09-28,1.2604816074088896,1.0132943738870388,0.7396241220629397,0.9914598864309411,1.0,1.0
2018-10-08,1.2238601350012794,0.9810640421595473,0.717501108165159,0.958054508843524,1.0,1.0
2018-10-09,1.2296438537257859,0.9878635038442023,0.717501108165159,0.9608283720337422,1.0,1.0
2018-10-10,1.238891094959671,0.9916329218837237,0.717501108165159,0.9633070652732604,1.0,1.0
2018-10-11,1.160087977891562,0.9175868821324005,0.717501108165159,0.8917512538047921,1.0,1.0
2018-10-12,1.1516960900137387,0.9091775329536154,0.7145777991147723,0.8833293825682215,1.0,1.0
2018-10-15,1.1375520004053403,0.8964050783522975,0.7055545785353824,0.8733316587395348,0.990902394736842,1.003183490184713
2018-10-16,1.115946653432437,0.8800438375285645,0.6917709454910488,0.8576749288032454,0.9737211947374939,1.0048426558771244
2018-10-17,1.1249981600545496,0.8890848520981723,0.6984108177603494,0.8657066154331287,0.9808593934101084,1.004058665348042
2018-10-18,1.0841656601824223,0.861367961972137,0.6778369060951324,0.840451374405602,0.9556419203867699,1.014687675581588
2018-10-19,1.1074718708188493,0.8809554058959557,0.6921232370690571,0.8568341841482797,0.9715555251885386,1.0097718773703515
2018-10-22,1.1678706623006512,0.9243524533690389,0.7257779305917663,0.896601092426227,1.0106034703573594,0.995285307948921
