,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
IR,4.359335823277987,2.665151323682297,0.06181286426500111,-1.1525441327293688,-4.01435306110476,-24.54928522234307
SR,8.29567606927092,5.090759423960334,0.09810114935496124,-1.730010251412806,-5.590590236662252,-24.962230398501738
RTN,262.57249726880815,89.24123926577943,-4.2462919742355325,-31.63655879071952,-74.60021071827032,-93.1246793392812
STD,23.912480958224904,17.587137491126228,23.249266297492596,19.636593947073855,24.947840789503363,10.815260657728311
