,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.012998648648648648,0.0,0.008300767221801666,0.0,0.005861935483870968,-0.007136713164777682
2018-01-04,0.006817926829268292,0.0,0.001302621601208459,0.0,0.0066307200000000005,-0.00018720682926829063
2018-01-05,0.00781882,0.0,0.0009083018581721653,0.0,-0.000682878787878787,-0.008501698787878788
2018-01-08,0.007610052631578946,0.0,0.0016579100266869997,0.0,-0.001226044444444444,-0.00883609707602339
2018-01-09,-0.0008058518518518519,0.0,9.249999999999981e-05,0.0,0.007412599999999999,0.008218451851851853
2018-01-10,-0.0014590967741935491,0.0,-0.007601468808367576,0.0,-0.004690542857142856,-0.003231446082949307
2018-01-11,0.012630875,0.0,0.006612265642562757,0.0,-0.0027091818181818185,-0.015340056818181819
2018-01-12,-0.0005636578947368428,0.0,-0.004375315769944342,0.0,-0.005135464285714285,-0.004571806390977443
2018-01-15,-0.022012446153846156,0.0,-0.024761182473444616,0.0,-0.025883250000000003,-0.0038708038461538466
2018-01-16,0.017748288135593218,0.0,0.008000144080416978,0.0,0.0035401538461538457,-0.014208134289439374
2018-01-17,0.00038238636363636513,0.0,0.0016469848372781066,0.0,-0.004512261904761904,-0.0048946482683982695
2018-01-18,0.00838328,0.0,0.0018772056763730189,0.0,0.0085075,0.00012421999999999997
2018-01-19,-0.002244454545454545,0.0,-0.001342646907216495,0.0,-0.007299022727272729,-0.005054568181818183
2018-01-22,0.008357176470588236,0.0,0.005441002645502646,0.0,-0.005981624999999999,-0.014338801470588237
2018-01-23,0.011060285714285713,0.0,0.0022498717668488163,0.0,-0.005830027777777778,-0.01689031349206349
2018-01-24,0.013179950000000003,0.0,0.00685031534815895,0.0,0.0013913555555555555,-0.011788594444444446
2018-01-25,-0.0016460465116279078,0.0,-0.0016763009427121101,0.0,-0.008175694444444444,-0.006529647932816535
2018-01-26,-1.4481481481481203e-05,0.0,-0.002417070831819833,0.0,-0.01026696875,-0.010252487268518518
2018-01-29,-0.007828913978494625,0.0,-0.011175965478841872,0.0,-0.0144728,-0.006643886021505374
2018-01-30,0.008110173076923077,0.0,-0.002230650741947159,0.0,-0.012608895833333335,-0.020719068910256412
2018-01-31,-0.017639589743589743,0.0,-0.025061441558441557,0.0,-0.04169975438596491,-0.02406016464237517
2018-02-01,-0.04812260317460317,0.0,-0.03910477068902661,0.0,-0.04848515277777778,-0.0003625496031746042
2018-02-02,-0.005334321428571429,0.0,-0.007168291952363766,0.0,-0.015872333333333332,-0.010538011904761906
2018-02-05,-0.006020548780487805,0.0,-0.006757618052965313,0.0,-0.00990502290076336,-0.003884474120275553
2018-02-06,-0.045207754098360656,0.0,-0.052714658209496196,0.0,-0.053020070588235296,-0.007812316489874638
2018-02-07,0.008288054545454544,0.0,0.004683761241970022,0.0,-0.006864524590163935,-0.015152579135618481
2018-02-08,0.01336084,0.0,0.012069562544169611,0.0,0.0029225227272727276,-0.010438317272727274
2018-02-09,-0.03474614035087719,0.0,-0.0310948733047823,0.0,-0.04204162121212121,-0.007295480861244021
2018-02-12,0.023865473451327435,0.0,0.024390069056603774,0.0,0.025542719298245614,0.0016772458469181788
2018-02-13,0.009579420289855074,0.0,0.0007594857944580847,0.0,-0.011186433333333332,-0.020765853623188404
2018-02-14,0.004268507042253521,0.0,0.002068328201539538,0.0,-0.00697851724137931,-0.011247024283632834
2018-02-22,0.01904980808080808,0.0,0.017436704666904168,0.0,0.019035015151515153,-1.4792929292929138e-05
2018-02-23,0.011425617283950617,0.0,0.004452261888111889,0.0,0.009594585365853657,-0.0018310319180969577
2018-02-26,0.023150434782608698,0.0,0.02320227256446991,0.0,0.024676631578947367,0.0015261967963386726
2018-02-27,0.012046144230769232,0.0,0.002687108627314006,0.0,-0.002002257142857143,-0.014048401373626371
2018-02-28,0.0005575979381443298,0.0,0.0007499304347826087,0.0,-0.010209128205128204,-0.010766726143272535
2018-03-01,0.02107454347826087,0.0,0.014209680444598818,0.0,0.022779791666666663,0.0017052481884057974
2018-03-02,0.004299491525423729,0.0,-0.004698261937244202,0.0,-0.009231897435897437,-0.013531388961321165
2018-03-05,0.011139423076923078,0.0,0.006749328047921072,0.0,-0.0004905230769230769,-0.011629946153846157
2018-03-06,0.013910532608695653,0.0,0.011239556131260793,0.0,0.011787310344827585,-0.0021232222638680664
2018-03-07,-0.0034950483870967736,0.0,-0.005162853658536585,0.0,-0.009668697674418605,-0.006173649287321831
2018-03-08,0.013681116279069767,0.0,0.009669740766309975,0.0,0.011381358024691358,-0.0022997582543784097
2018-03-09,0.019429822784810126,0.0,0.015612784167794318,0.0,0.013499263157894736,-0.00593055962691539
2018-03-12,0.020917583333333333,0.0,0.014242255356515632,0.0,0.010706905172413793,-0.010210678160919539
2018-03-13,-0.0021057647058823526,0.0,-0.0050677268766756035,0.0,0.00014099999999999963,0.002246764705882352
2018-03-14,-0.001856611111111111,0.0,-0.00976007829059829,0.0,-0.010953358208955223,-0.009096747097844114
2018-03-15,-0.00697682857142857,0.0,-0.008015530864197531,0.0,-0.0043185238095238086,0.0026583047619047626
2018-03-16,0.009377319587628866,0.0,-0.00028176021614319496,0.0,-0.0076184545454545454,-0.01699577413308341
2018-03-19,0.010182324840764333,0.0,0.00420659136790811,0.0,0.001534715909090909,-0.008647608931673422
2018-03-20,0.00880103448275862,0.0,0.003674210543766578,0.0,0.009837178571428573,0.0010361440886699513
