,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-07-03,0.0,0.0,0.011699125000000001,0.0,0.007616553191489362,0.0
2018-07-04,0.0,0.0,-0.01775027222222222,0.0,-0.013847280701754386,0.0
2018-07-05,0.0,0.0,-0.025931796954314718,0.0,-0.030586396551724137,0.0
2018-07-06,0.0,0.0,0.003210642533936652,0.0,0.004307794520547945,0.0
2018-07-09,0.0,0.0,0.02036298404255319,0.0,0.019532515625,0.0
2018-07-10,0.0,0.0,0.008468561771561772,0.0,0.006185757142857143,0.0
2018-07-11,0.0,0.0,-0.024203760314341845,0.0,-0.024186148148148144,0.0
2018-07-12,0.0,0.0,0.024281995633187774,0.0,0.027299367088607595,0.0
2018-07-13,0.0,0.0,0.004032844000000001,0.0,-5.746078431372555e-05,0.0
2018-07-16,0.0,-0.00021233597464342317,0.0,-0.01110451724137931,0.00365,0.0
2018-07-17,0.0,0.0,0.0034456312056737586,0.0,0.004125591549295775,0.0
2018-07-18,0.0,0.0,-0.0012403596938775508,0.0,-0.005915083333333334,0.0
2018-07-19,0.0,0.0,-0.010823920745920746,0.0,-0.01689492857142857,0.0
2018-07-20,0.0,0.0,0.010733241050119333,0.0,0.012633916666666667,0.0
2018-07-23,0.0,0.0,0.0045725701438848925,0.0,-2.895192307692321e-05,0.0
2018-07-24,0.0,0.0,0.017831578817733992,0.0,0.012961057142857143,0.0
2018-07-25,0.0,0.0,0.003492248971193416,0.0,0.005094921568627451,0.0
2018-07-26,0.0,0.0,0.00016662985685071598,0.0,0.0009345468749999992,0.0
2018-07-27,0.0,0.0,-0.004860582120582121,0.0,7.983333333333193e-06,0.0
2018-07-30,0.0,0.0,-0.014417105527638191,0.0,-0.020570855172413794,0.0
2018-07-31,0.0,0.0,0.00041850664136622393,0.0,0.000577241935483871,0.0
2018-08-01,0.0,0.0,-0.01711532641509434,0.0,-0.014216417910447761,0.0
2018-08-02,0.0,0.0,-0.028011690217391305,0.0,-0.026344430107526885,0.0
2018-08-03,0.0,0.0,-0.010536324,0.0,-0.012656910256410258,0.0
2018-08-06,0.0,0.0,-0.02003966156202144,0.0,-0.023952584615384617,0.0
2018-08-07,0.0,0.0,0.024953193950177935,0.0,0.027637937499999998,0.0
2018-08-08,0.0,0.0,-0.01560476614310646,0.0,-0.0165312358490566,0.0
2018-08-09,0.0,0.0,0.020737842454394695,0.0,0.019820073770491803,0.0
2018-08-10,0.0,0.0069246106032906755,0.0,0.0318075,0.00852113043478261,0.0
2018-08-13,0.0,0.0,0.005645082262210797,0.0,0.0037161639344262306,0.0
2018-08-14,0.0,0.0,0.0030235882352941178,0.0,-0.005359057142857143,0.0
2018-08-15,0.0,-0.0172304802919708,0.0,0.02722516666666667,-0.014285472222222224,0.0
2018-08-16,0.0,-0.010554076040172167,0.0,0.006241999999999999,-0.008786300578034681,0.0
2018-08-17,0.0,0.0,-0.018130525697503667,0.0,-0.02204152380952381,0.0
2018-08-20,0.0,0.003590828883495145,0.0,0.0037314042553191484,0.002866992307692308,0.0
2018-08-21,0.0,0.011931535859269284,0.0,0.01906483333333333,0.01161329207920792,0.0
2018-08-22,0.0,-0.010685135752688172,0.0,-0.0074629722222222215,-0.007924858536585366,0.0
2018-08-23,0.0,0.005186595300261097,0.0,0.0033642162162162165,0.0033398893805309735,0.0
2018-08-24,0.0,-0.0025802249283667623,0.0,-0.0013175403225806454,-0.001651030864197531,0.0
2018-08-27,0.0,0.019943872146118723,0.0,0.016274353191489364,0.018340613636363634,0.0
2018-08-28,0.0,0.0014357225806451612,0.0,0.0016005853658536589,0.003997122529644268,0.0
2018-08-29,0.0,-0.0043673948019801985,0.0,-0.004303015151515151,-0.004134604562737642,0.0
2018-08-30,0.0,-0.01417189174107143,0.0,-0.013066254237288136,-0.014454760563380282,0.0
2018-08-31,0.0,-0.010828056386651325,0.0,-0.02186817073170732,-0.011802360655737705,0.0
2018-09-03,0.0,-0.0012401054897739502,0.0,-0.001565610878661088,-0.0010227963636363637,0.0
