,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-01-02,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-03,1.0,1.0129986486486486,1.036332,1.0036352,1.0,1.0
2018-01-04,1.0,1.0199051993132828,1.036332,1.0006614289023998,1.007277375,1.0
2018-01-05,1.0,1.0278796544837776,1.036332,1.0206570458392992,1.006727181211324,1.0
2018-01-08,1.0,1.0357018727533285,1.024514965287,1.0200056114797922,1.006727181211324,1.0
2018-01-09,1.0,1.0348672504812038,0.9988016886882269,1.0275665050754474,1.006727181211324,1.0
2018-01-10,1.0,1.0332712782075115,0.9958839035836575,1.0212875443769944,1.006727181211324,1.0
2018-01-11,1.0,1.0463223985636407,0.9958839035836575,1.0212875443769944,1.0039997742361169,1.0
2018-01-12,1.0,1.0457166910108073,1.0151579916826399,1.0212875443769944,0.998843769252662,1.0
2018-01-15,1.0,1.0225233019945243,0.9916178313995084,0.9946542618965105,0.998843769252662,1.0
2018-01-16,1.0,1.0406713401836813,0.9916178313995084,1.0155332981715457,1.002888902520599,1.0
2018-01-17,1.0,1.0418396026705032,1.0003847246469115,1.010950945957189,1.002888902520599,1.0
2018-01-18,1.0,1.0508439246879266,0.9935647685174186,0.9992067288180044,1.0120325749411803,1.0
2018-01-19,1.0,1.0484853532645975,0.9935647685174186,0.991913496195118,1.0120325749411803,1.0
2018-01-22,1.0,1.0568881770069982,1.0189041475913025,1.004770678932799,1.0061249490467035,1.0
2018-01-23,1.0,1.068577662212746,1.0189041475913025,0.9987454710795106,1.0061249490467035,1.0
2018-01-24,1.0,1.082661462371827,0.9903984700349702,1.0015914914179678,1.0061249490467035,1.0
2018-01-25,1.0,1.0814197785627557,1.00517009814913,0.993402785425979,1.0061249490467035,1.0
2018-01-26,1.0,1.0813806842175533,1.0063099610404311,0.9731190899920372,0.9957950956362456,1.0
2018-01-29,1.0,1.074234689799693,0.9710996786586069,0.9561382591835852,0.981326102369824,1.0
2018-01-30,1.0,1.0829469190592034,0.9648360857312589,0.9440824114712747,0.981326102369824,1.0
2018-01-31,0.9825021578947368,1.0580109833009461,0.907821268126163,0.9056236695778644,0.981326102369824,1.0
2018-02-01,0.9825021578947368,1.007096740597183,0.8748245371900366,0.8617143675992099,0.981326102369824,1.0
2018-02-02,0.9825021578947368,1.0029617132799287,0.864271616280367,0.84604690373446,0.981326102369824,1.0
2018-02-05,0.9767416721659109,0.9929660296850954,0.8427752365723375,0.8380656236721747,0.981326102369824,1.0
2018-02-06,0.9305994861926157,0.9929660296850954,0.8229188199172658,0.7926923469195156,0.981326102369824,1.0
2018-02-07,0.9305994861926157,1.0013481892012017,0.8113755319005813,0.7870071045612523,0.981326102369824,1.0
2018-02-08,0.9305994861926157,1.0147467286468084,0.8285719601529375,0.7883942233213059,0.981326102369824,1.0
2018-02-09,0.9305994861926157,0.9794881963926528,0.7805283750442137,0.7563007544877048,0.981326102369824,1.0
2018-02-12,0.9305994861926157,1.002783845166127,0.7805283750442137,0.7907524147139183,1.0063918395426978,1.0
2018-02-13,0.9305994861926157,1.0101693790406632,0.7805283750442137,0.8004273495831846,0.996329656305615,1.0
2018-02-14,0.9305994861926157,1.0144812941489671,0.7805283750442137,0.7764887687323628,0.9893767526209887,1.0
2018-02-22,0.9305994861926157,1.0330414148682399,0.8015995190569073,0.8051305922854144,1.0073685217542225,1.0
2018-02-23,0.9305994861926157,1.0448445507129953,0.8015995190569073,0.8288632657280932,1.0170338050310672,1.0
2018-02-26,0.9305994861926157,1.069201513601066,0.8015995190569073,0.8434165160196858,1.0416178851775464,1.0
2018-02-27,0.9305994861926157,1.0822465506117904,0.8015995190569073,0.8314736327257826,1.0425212519616003,1.0
2018-02-28,0.9305994861926157,1.083782121762281,0.8015995190569073,0.7948298968368634,1.0354784573795985,1.0
2018-03-01,0.9305994861926157,1.1067573618778435,0.8015995190569073,0.7852998863737894,1.061248674125883,1.0
2018-03-02,0.9305994861926157,1.1119547326132688,0.7866096080505431,0.7705289844860133,1.0520049188982799,1.0
2018-03-05,0.9305994861926157,1.124581162468623,0.7866096080505431,0.7728094613317226,1.052304326396591,1.0
2018-03-06,0.9305994861926157,1.1403965922456705,0.7866096080505431,0.7731516227207271,1.0649814550781702,1.0
2018-03-07,0.9305994861926157,1.1369423119611484,0.7832391606821817,0.7585637979032325,1.0549177353214998,1.0
2018-03-08,0.9305994861926157,1.1513431041760782,0.8053714107252984,0.7674199135416299,1.0549177353214998,1.0
2018-03-09,0.9305994861926157,1.1746204288325122,0.8053714107252984,0.7856050368884295,1.0690444808506716,1.0
2018-03-12,0.9305994861926157,1.1995837890369625,0.8197422038504667,0.794365529604273,1.0690444808506716,1.0
2018-03-13,0.9305994861926157,1.1969682666752062,0.8221128983040021,0.7802523549860058,1.069989796159584,1.0
2018-03-14,0.9305994861926157,1.1944172252601999,0.8221128983040021,0.7851773078506775,1.0590958514331092,1.0
2018-03-15,0.9305994861926157,1.185992100429922,0.8221128983040021,0.8105160788232498,1.0545221207821276,1.0
2018-03-16,0.9305994861926157,1.1963324977489027,0.8221128983040021,0.8238358298906049,1.048295304356221,1.0
2018-03-19,0.9305994861926157,1.2090910690130534,0.8221128983040021,0.8323723418657649,1.0493658659836242,1.0
2018-03-20,0.9305994861926157,1.217853284818465,0.8391436396301953,0.8393377936941019,1.0493658659836242,1.0
2018-03-21,0.9305994861926157,1.2211475668825054,0.8391436396301953,0.8364991532758285,1.032648224045627,1.0
