,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-06-12,0.01174090425531915,-0.0030654999999999996,0.004462666666666665,0.004645188976377953,0.0,0.0
2018-06-13,-0.010842202247191011,-0.03511,-0.02218836842105263,-0.016889638655462183,0.0,0.0
2018-06-14,0.0,-0.005166729508196723,-0.004899551724137932,-0.00759230827067669,0.0,0.0
2018-06-15,0.0,-0.021483429752066116,-0.030511791666666663,-0.029069153846153845,0.0,0.0
2018-06-19,0.0,-0.06372144500000002,-0.06560375,-0.0673915296803653,0.0,0.0
2018-06-20,0.0,0.012584623931623934,0.00021415624999999874,-0.00025469852941176555,0.0,0.0
2018-06-21,0.0,-0.029324130136986298,-0.03351288,-0.0344314238410596,0.0,0.0
2018-06-22,0.0,0.019319632258064517,0.009167205882352942,0.012473182352941176,0.0,0.0
2018-06-25,0.0,-0.0012903836734693887,-0.009524413793103448,-0.005229553571428571,0.0,0.0
2018-06-26,0.0,0.010261959537572255,0.0090389375,0.0076234971751412434,0.0,0.0
2018-06-27,-0.0008646862745098039,-0.056402,-0.013224414634146342,-0.006380361256544503,0.0,0.0
2018-06-28,0.0,-0.009170162921348314,-0.01484978,-0.013774028037383177,0.0,0.0
2018-06-29,0.0,0.02727334507042254,0.025856024999999998,0.02102293142857143,0.0,0.0
2018-07-02,-0.012023175115207374,-0.01689868,-0.012881666666666666,-0.01399558608058608,0.0,0.0
2018-07-03,0.018891593103448276,0.01310309090909091,0.005940111111111111,0.006458381909547739,0.0,0.0
2018-07-04,-0.015743628930817613,-0.0114025,-0.014246428571428571,-0.019337616915422885,0.0,0.0
2018-07-05,-0.021510654088050314,-0.014226909090909092,-0.03441521276595744,-0.02892312340425532,0.0,0.0
2018-07-06,0.0041165649717514125,0.013638384615384616,0.002286166666666666,0.002605554716981133,0.0,0.0
2018-07-09,0.022868522448979592,0.020805478260869564,0.019253676190476195,0.018438667711598744,0.0,0.0
2018-07-10,0.009041382352941177,0.022626300000000002,0.0034456666666666668,0.00809257915057915,0.0,0.0
